2018-05-23,1188,246
2018-05-22,1189,246
2018-05-21,1190,246
2018-05-18,1191,247
2018-05-17,1192,247
2018-05-16,1193,247
2018-05-15,1194,247
2018-05-14,1195,247
2018-05-11,1196,248
2018-05-10,1197,248
2018-05-09,1198,248
2018-05-08,1199,248
2018-05-07,1200,248
2018-05-04,1201,249
2018-05-03,1202,249
2018-05-02,1203,249
2018-05-01,1204,249
2018-04-30,1205,249
2018-04-27,1206,250
2018-04-26,1207,250
2018-04-25,1208,250
2018-04-24,1209,250
2018-04-23,1210,250
2018-04-20,1211,251
2018-04-19,1212,251
2018-04-18,1213,251
2018-04-17,1214,251
2018-04-16,1215,251
2018-04-13,1216,252
2018-04-12,1217,252
2018-04-11,1218,252
2018-04-10,1219,252
2018-04-09,1220,252
2018-04-06,1221,253
2018-04-05,1222,253
2018-04-04,1223,253
2018-04-03,1224,253
2018-04-02,1225,253
2018-03-29,1226,254
2018-03-28,1227,254
2018-03-27,1228,254
2018-03-26,1229,254
2018-03-23,1230,255
2018-03-22,1231,255
2018-03-21,1232,255
2018-03-20,1233,255
2018-03-19,1234,255
2018-03-16,1235,256
2018-03-15,1236,256
2018-03-14,1237,256
2018-03-13,1238,256
2018-03-12,1239,256
2018-03-09,1240,257
2018-03-08,1241,257
2018-03-07,1242,257
2018-03-06,1243,257
2018-03-05,1244,257
2018-03-02,1245,258
2018-03-01,1246,258
2018-02-28,1247,258
2018-02-27,1248,258
2018-02-26,1249,258
2018-02-23,1250,259
2018-02-22,1251,259
2018-02-21,1252,259
2018-02-20,1253,259
2018-02-16,1254,260
2018-02-15,1255,260
2018-02-14,1256,260
2018-02-13,1257,260
2018-02-12,1258,260
2018-02-09,1259,261
2018-02-08,1260,261
2018-02-07,1261,261
2018-02-06,1262,261
2018-02-05,1263,261
2018-02-02,1264,262
2018-02-01,1265,262
2018-01-31,1266,262
2018-01-30,1267,262
2018-01-29,1268,262
2018-01-26,1269,263
2018-01-25,1270,263
2018-01-24,1271,263
2018-01-23,1272,263
2018-01-22,1273,263
2018-01-19,1274,264
2018-01-18,1275,264
2018-01-17,1276,264
2018-01-16,1277,264
2018-01-12,1278,265
2018-01-11,1279,265
2018-01-10,1280,265
2018-01-09,1281,265
2018-01-08,1282,265
2018-01-05,1283,266
2018-01-04,1284,266
2018-01-03,1285,266
2018-01-02,1286,266
2017-12-29,1287,267
2017-12-28,1288,267
2017-12-27,1289,267
2017-12-26,1290,267
2017-12-22,1291,268
2017-12-21,1292,268
2017-12-20,1293,268
2017-12-19,1294,268
2017-12-18,1295,268
2017-12-15,1296,269
2017-12-14,1297,269
2017-12-13,1298,269
2017-12-12,1299,269
2017-12-11,1300,269
2017-12-08,1301,270
2017-12-07,1302,270
2017-12-06,1303,270
2017-12-05,1304,270
2017-12-04,1305,270
2017-12-01,1306,271
2017-11-30,1307,271
2017-11-29,1308,271
2017-11-28,1309,271
2017-11-27,1310,271
2017-11-24,1311,272
2017-11-22,1312,272
2017-11-21,1313,272
2017-11-20,1314,272
2017-11-17,1315,273
2017-11-16,1316,273
2017-11-15,1317,273
2017-11-14,1318,273
2017-11-13,1319,273
2017-11-10,1320,274
2017-11-09,1321,274
2017-11-08,1322,274
2017-11-07,1323,274
2017-11-06,1324,274
2017-11-03,1325,275
2017-11-02,1326,275
2017-11-01,1327,275
2017-10-31,1328,275
2017-10-30,1329,275
2017-10-27,1330,276
2017-10-26,1331,276
2017-10-25,1332,276
2017-10-24,1333,276
2017-10-23,1334,276
2017-10-20,1335,277
2017-10-19,1336,277
2017-10-18,1337,277
2017-10-17,1338,277
2017-10-16,1339,277
2017-10-13,1340,278
2017-10-12,1341,278
2017-10-11,1342,278
2017-10-10,1343,278
2017-10-09,1344,278
2017-10-06,1345,279
2017-10-05,1346,279
2017-10-04,1347,279
2017-10-03,1348,279
2017-10-02,1349,279
2017-09-29,1350,280
2017-09-28,1351,280
2017-09-27,1352,280
2017-09-26,1353,280
2017-09-25,1354,280
2017-09-22,1355,281
2017-09-21,1356,281
2017-09-20,1357,281
2017-09-19,1358,281
2017-09-18,1359,281
2017-09-15,1360,282
2017-09-14,1361,282
2017-09-13,1362,282
2017-09-12,1363,282
2017-09-11,1364,282
2017-09-08,1365,283
2017-09-07,1366,283
2017-09-06,1367,283
2017-09-05,1368,283
2017-09-01,1369,284
2017-08-31,1370,284
2017-08-30,1371,284
2017-08-29,1372,284
2017-08-28,1373,284
2017-08-25,1374,285
